74,3052; 72,3052; 74,3052; 4; 72,3052; -0,131989; 54; -nan(ind); -nan(ind); 3; 0; 0; 
-72,2525; -72,2525; -70,2525; 3; -70,2525; 0,0987082; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-37,8594; -37,8594; -35,8594; 3; -35,8594; 0,0257179; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-19,6642; -19,6642; -17,6642; 3; -17,6642; 0,00624047; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-84,1745; -84,1745; -82,1745; 3; -82,1745; 0,135053; 54; -nan(ind); -nan(ind); 4; 0; 0; 
89,5832; 87,5832; 89,5832; 4; 87,5832; 0,155107; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-7,34016; -7,34016; -5,34016; 3; -5,34016; 0,000570347; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-36,8856; -36,8856; -34,8856; 3; -34,8856; 0,0243401; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-53,7658; -53,7658; -51,7658; 3; -51,7658; 0,053594; 54; -nan(ind); -nan(ind); 4; 0; 0; 
75,4907; 73,4907; 75,4907; 4; 73,4907; -0,0462366; 54; -nan(ind); -nan(ind); 3; 0; 0; 
48,0627; 48,0627; 50,0627; 3; 50,0627; -0,00706295; 54; -nan(ind); -nan(ind); 3; 0; 0; 
6,0448; 4,0448; 6,0448; 4; 4,04481; 0,000327209; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-16,5264; -16,5264; -14,5264; 3; -14,5264; 0,0042203; 54; -nan(ind); -nan(ind); 4; 0; 0; 
11,9093; 9,9093; 11,9093; 4; 9,9093; 0,00196389; 54; -nan(ind); -nan(ind); 4; 0; 0; 
75,9668; 73,9668; 75,9668; 4; 73,9668; -0,0174617; 54; -nan(ind); -nan(ind); 3; 0; 0; 
-84,5514; -84,5514; -82,5514; 3; -82,5514; 0,136295; 54; -nan(ind); -nan(ind); 4; 0; 0; 
42,7007; 40,7007; 42,7007; 4; 40,7007; 0,0376648; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-77,8816; -77,8816; -75,8816; 3; -75,8816; 0,11516; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-63,7991; -63,7991; -61,7991; 3; -61,7991; 0,0763825; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-49,6963; -49,6963; -47,6963; 3; -47,6963; 0,0454987; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-30,3693; -30,3693; -28,3693; 3; -28,3693; 0,0160964; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-9,57198; -9,57198; -7,57198; 3; -7,57198; 0,0011467; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-59,3186; -59,3186; -57,3186; 3; -57,3186; 0,0657085; 54; -nan(ind); -nan(ind); 4; 0; 0; 
24,8892; 22,8892; 24,8892; 4; 22,8892; 0,0104784; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-98,2708; -98,2708; -96,2708; 3; -96,2708; 0,185361; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-79,9119; -79,9119; -77,9119; 3; -77,9119; 0,121405; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-77,9096; -77,9096; -75,9096; 3; -75,9096; 0,115245; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-31,2642; -31,2642; -29,2642; 3; -29,2642; 0,0171279; 54; -nan(ind); -nan(ind); 4; 0; 0; 
64,4519; 62,4519; 64,4519; 4; 62,727; -0,921198; 54; -nan(ind); -nan(ind); 9; 0; 0; 
24,4589; 22,4589; 24,4589; 4; 22,4589; 0,0100881; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-30,9914; -30,9914; -28,9914; 3; -28,9914; 0,0168101; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-58,9941; -58,9941; -56,9941; 3; -56,9941; 0,0649665; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-27,804; -27,804; -25,804; 3; -25,804; 0,0133169; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-33,6303; -33,6303; -31,6303; 3; -31,6303; 0,0200095; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-52,3441; -52,3441; -50,3441; 3; -50,3441; 0,0506905; 54; -nan(ind); -nan(ind); 4; 0; 0; 
81,833; 79,833; 81,833; 4; 79,833; 0,134553; 54; -nan(ind); -nan(ind); 3; 0; 0; 
-52,8983; -52,8983; -50,8983; 3; -50,8983; 0,0518128; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-81,4103; -81,4103; -79,4103; 3; -79,4103; 0,12612; 54; -nan(ind); -nan(ind); 4; 0; 0; 
48,2514; 48,2514; 50,2514; 3; 50,2514; -0,0132093; 54; -nan(ind); -nan(ind); 3; 0; 0; 
55,6535; 55,6535; 57,6535; 3; 57,6535; -0,600233; 54; -nan(ind); -nan(ind); 3; 0; 0; 
-55,2773; -55,2773; -53,2773; 3; -53,2773; 0,0567694; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-26,7973; -26,7973; -24,7973; 3; -24,7973; 0,0122981; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-95,6189; -95,6189; -93,6189; 3; -93,6189; 0,17529; 54; -nan(ind); -nan(ind); 4; 0; 0; 
94,3128; 92,3128; 94,3128; 4; 92,3128; 0,170595; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-9,25848; -9,25848; -7,25848; 3; -7,25848; 0,00105371; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-13,2542; -13,2542; -11,2542; 3; -11,2542; 0,00253313; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-90,0969; -90,0969; -88,0969; 3; -88,0969; 0,155221; 54; -nan(ind); -nan(ind); 4; 0; 0; 
23,3353; 21,3353; 23,3353; 4; 21,3353; 0,00910389; 54; -nan(ind); -nan(ind); 4; 0; 0; 
36,4613; 34,4613; 36,4613; 4; 34,4613; 0,024062; 54; -nan(ind); -nan(ind); 4; 0; 0; 
86,1011; 84,1011; 86,1011; 4; 84,1011; 0,147109; 54; -nan(ind); -nan(ind); 4; 0; 0; 
61,5416; 61,5416; 63,5416; 3; 62,727; -0,921198; 54; -nan(ind); -nan(ind); 8; 0; 0; 
-85,4355; -85,4355; -83,4355; 3; -83,4355; 0,13923; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-24,9536; -24,9536; -22,9536; 3; -22,9536; 0,0105374; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-43,5205; -43,5205; -41,5205; 3; -41,5205; 0,034479; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-76,8849; -76,8849; -74,8849; 3; -74,8849; 0,112155; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-2,39229; -2,39229; -0,392285; 3; -0,392289; 3,07782e-06; 54; -nan(ind); -nan(ind); 4; 0; 0; 
77,9675; 75,9675; 77,9675; 4; 75,9675; 0,070491; 54; -nan(ind); -nan(ind); 3; 0; 0; 
-24,1661; -24,1661; -22,1661; 3; -22,1661; 0,00982674; 54; -nan(ind); -nan(ind); 4; 0; 0; 
16,9161; 14,9161; 16,9161; 4; 14,9161; 0,00444979; 54; -nan(ind); -nan(ind); 4; 0; 0; 
47,8111; 47,8111; 49,8111; 3; 49,8111; 0,000490737; 54; -nan(ind); -nan(ind); 3; 0; 0; 
-12,7538; -12,7538; -10,7538; 3; -10,7538; 0,00231289; 54; -nan(ind); -nan(ind); 4; 0; 0; 
61,7978; 59,7978; 61,7978; 3; 61,7978; -0,908339; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-53,4014; -53,4014; -51,4014; 3; -51,4014; 0,0528421; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-91,7556; -91,7556; -89,7556; 3; -89,7556; 0,161121; 54; -nan(ind); -nan(ind); 4; 0; 0; 
90,9594; 88,9594; 90,9594; 4; 88,9594; 0,159196; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-51,1992; -51,1992; -49,1992; 3; -49,1992; 0,0484113; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-63,1342; -63,1342; -61,1342; 3; -61,1342; 0,0747478; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-88,9927; -88,9927; -86,9927; 3; -86,9927; 0,151355; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-63,4194; -63,4194; -61,4194; 3; -61,4194; 0,0754468; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-24,7005; -24,7005; -22,7005; 3; -22,7005; 0,0103063; 54; -nan(ind); -nan(ind); 4; 0; 0; 
61,4681; 61,4681; 63,4681; 3; 62,727; -0,921198; 54; -nan(ind); -nan(ind); 8; 0; 0; 
79,1604; 77,1604; 79,1604; 4; 77,1604; 0,101587; 54; -nan(ind); -nan(ind); 3; 0; 0; 
0,189722; -1,81028; 0,189722; 3; 8,71908e-07; 7,75509e-18; 54; 2,3054e-13; -7,44939e-18; 6; 0; 0; 
-18,8454; -18,8454; -16,8454; 3; -16,8454; 0,00567534; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-30,3417; -30,3417; -28,3417; 3; -28,3417; 0,0160651; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-90,6995; -90,6995; -88,6995; 3; -88,6995; 0,157352; 54; -nan(ind); -nan(ind); 4; 0; 0; 
32,9353; 30,9353; 32,9353; 4; 30,9353; 0,0191788; 54; -nan(ind); -nan(ind); 4; 0; 0; 
45,2273; 45,2273; 47,2273; 3; 47,2273; 0,0436932; 54; -nan(ind); -nan(ind); 3; 0; 0; 
-69,3993; -69,3993; -67,3993; 3; -67,3993; 0,0908534; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-84,7196; -84,7196; -82,7196; 3; -82,7196; 0,136851; 54; -nan(ind); -nan(ind); 4; 0; 0; 
67,9611; 65,9611; 67,9611; 4; 65,9611; -0,773947; 54; -nan(ind); -nan(ind); 4; 0; 0; 
58,3061; 58,3061; 60,3061; 3; 60,3061; -0,837151; 54; -nan(ind); -nan(ind); 4; 0; 0; 
97,4116; 95,4116; 97,4116; 4; 95,4116; 0,182091; 54; -nan(ind); -nan(ind); 4; 0; 0; 
75,2953; 73,2953; 75,2953; 4; 73,2953; -0,0589861; 54; -nan(ind); -nan(ind); 3; 0; 0; 
19,1248; 17,1248; 19,1248; 4; 17,1248; 0,0058652; 54; -nan(ind); -nan(ind); 4; 0; 0; 
69,4329; 67,4329; 69,4329; 4; 67,4329; -0,631984; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-88,9562; -88,9562; -86,9562; 3; -86,9562; 0,151228; 54; -nan(ind); -nan(ind); 4; 0; 0; 
65,1713; 63,1713; 65,1713; 4; 63,1713; -0,918235; 54; -nan(ind); -nan(ind); 4; 0; 0; 
17,8822; 15,8822; 17,8822; 4; 15,8822; 0,00504486; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-18,0914; -18,0914; -16,0914; 3; -16,0914; 0,00517864; 54; -nan(ind); -nan(ind); 4; 0; 0; 
50,6083; 50,6083; 52,6083; 3; 52,6083; -0,129162; 54; -nan(ind); -nan(ind); 3; 0; 0; 
0,232828; -1,76717; 0,232828; 3; 1,59534e-06; 4,34528e-17; 54; 2,17977e-13; -7,44939e-18; 6; 0; 0; 
92,8746; 90,8746; 92,8746; 4; 90,8746; 0,16552; 54; -nan(ind); -nan(ind); 4; 0; 0; 
18,6799; 16,6799; 18,6799; 4; 16,6799; 0,00556441; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-26,7721; -26,7721; -24,7721; 3; -24,7721; 0,0122732; 54; -nan(ind); -nan(ind); 4; 0; 0; 
13,8033; 11,8033; 13,8033; 4; 11,8034; 0,00278638; 54; -nan(ind); -nan(ind); 4; 0; 0; 
63,3734; 61,3734; 63,3734; 3; 62,727; -0,921198; 54; -nan(ind); -nan(ind); 8; 0; 0; 
-64,5347; -64,5347; -62,5347; 3; -62,5347; 0,0782117; 54; -nan(ind); -nan(ind); 4; 0; 0; 
10,3856; 8,38563; 10,3856; 4; 8,38564; 0,00140638; 54; -nan(ind); -nan(ind); 4; 0; 0; 
-29,9484; -29,9484; -27,9484; 3; -27,9484; 0,0156223; 54; -nan(ind); -nan(ind); 4; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 