-75,4142; -75,4142; -74,9142; 3; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
86,3155; 85,8155; 86,3155; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-10,3677; -10,3677; -9,86773; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
37,0875; 36,5875; 37,0875; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
20,5826; 20,0826; 20,5826; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
76,5659; 76,0659; 76,5659; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-75,3511; -75,3511; -74,8511; 54; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-47,5234; -47,5234; -47,0234; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-79,5913; -79,5913; -79,0913; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-86,1825; -86,1825; -85,6825; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-56,449; -56,449; -55,949; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-88,4486; -88,4486; -87,9486; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
26,8817; 26,3817; 26,8817; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
59,0482; 59,0482; 59,5482; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
25,7231; 25,2231; 25,7231; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-38,0443; -38,0443; -37,5443; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-24,639; -24,639; -24,139; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-38,3987; -38,3987; -37,8987; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-57,415; -57,415; -56,915; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-48,4152; -48,4152; -47,9152; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-56,5968; -56,5968; -56,0968; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
0,381323; -0,618677; 0,381323; 55; 2,45371e-13; -7,44939e-18; 0; 0; 0; 0; 0; 0; 
-5,18825; -5,18825; -4,68825; 59; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
65,579; 65,079; 65,579; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-21,1157; -21,1157; -20,6157; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-77,4967; -77,4967; -76,9967; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-10,2495; -10,2495; -9,74947; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
96,7452; 96,2452; 96,7452; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
76,6762; 76,1762; 76,6762; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-81,5758; -81,5758; -81,0758; 54; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-53,2241; -53,2241; -52,7241; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
63,9657; 63,4657; 63,9657; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
41,3998; 40,8998; 41,3998; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
53,8611; 53,8611; 54,3611; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
70,5793; 70,0793; 70,5793; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-34,8531; -34,8531; -34,3531; 54; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-11,9803; -11,9803; -11,4803; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
97,845; 97,345; 97,845; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-9,16056; -9,16056; -8,66056; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-99,9695; -99,9695; -99,4695; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
73,5031; 73,0031; 73,5031; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-6,7958; -6,7958; -6,2958; 54; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
18,855; 18,355; 18,855; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-43,5941; -43,5941; -43,0941; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-58,6765; -58,6765; -58,1765; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-71,7819; -71,7819; -71,2819; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-36,1356; -36,1356; -35,6356; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-43,7782; -43,7782; -43,2782; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
64,4084; 63,9084; 64,4084; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-82,8896; -82,8896; -82,3896; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
33,6604; 33,1604; 33,6604; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-67,2454; -67,2454; -66,7454; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-2,41794; -2,41794; -1,91794; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-41,378; -41,378; -40,878; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-84,0733; -84,0733; -83,5733; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
9,08374; 8,58374; 9,08374; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-86,6974; -86,6974; -86,1974; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-91,507; -91,507; -91,007; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
60,6033; 60,6033; 61,1033; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-2,18431; -2,18431; -1,68431; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
87,5256; 87,0256; 87,5256; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-18,0067; -18,0067; -17,5067; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
12,9774; 12,4774; 12,9774; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
25,9994; 25,4994; 25,9994; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
9,33702; 8,83702; 9,33702; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
85,4526; 84,9526; 85,4526; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-2,93567; -2,93567; -2,43567; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
38,9939; 38,4939; 38,9939; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-10,9332; -10,9332; -10,4332; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-21,8836; -21,8836; -21,3836; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-73,7494; -73,7494; -73,2494; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
53,6278; 53,6278; 54,1278; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-67,7733; -67,7733; -67,2733; 54; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-81,5354; -81,5354; -81,0354; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-47,0536; -47,0536; -46,5536; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-80,3507; -80,3507; -79,8507; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-75,9917; -75,9917; -75,4917; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-91,6942; -91,6942; -91,1942; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
72,8929; 72,3929; 72,8929; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
85,6808; 85,1808; 85,6808; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
40,6382; 40,1382; 40,6382; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
18,5366; 18,0366; 18,5366; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
82,8576; 82,3576; 82,8576; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-23,3559; -23,3559; -22,8559; 54; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-70,458; -70,458; -69,958; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
92,7487; 92,2487; 92,7487; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-79,189; -79,189; -78,689; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
81,6526; 81,1526; 81,6526; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-8,95221; -8,95221; -8,45221; 54; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
81,8679; 81,3679; 81,8679; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
15,9243; 15,4243; 15,9243; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
26,8731; 26,3731; 26,8731; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-54,3123; -54,3123; -53,8123; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
96,0699; 95,5699; 96,0699; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
82,7848; 82,2848; 82,7848; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-23,6552; -23,6552; -23,1552; 54; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
64,3206; 63,8206; 64,3206; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-62,5651; -62,5651; -62,0651; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-27,9641; -27,9641; -27,4641; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-15,0845; -15,0845; -14,5845; 55; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
77,3601; 76,8601; 77,3601; 56; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
-2,73239; -2,73239; -2,23239; 54; -nan(ind); -nan(ind); 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 